epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
213,120.221,1.62918,1.28693,1.09416,0,0,0,0,3.42922,7.84008,2.07828,0.0003004,0.0003004,0.0003004
214,120.777,1.40501,1.04412,1.05583,0,0,0,0,3.29907,7.97916,2.11686,0.0002971,0.0002971,0.0002971
215,121.322,1.79295,1.40074,1.0862,0,0,0,0,3.29907,7.97916,2.11686,0.0002938,0.0002938,0.0002938
216,121.887,1.4808,1.1193,1.05396,0,0,0,0,3.29111,7.91816,2.12775,0.0002905,0.0002905,0.0002905
217,122.412,1.58292,1.21578,1.16716,0,0,0,0,3.29111,7.91816,2.12775,0.0002872,0.0002872,0.0002872
218,122.983,1.75763,1.25579,1.14526,0,0,0,0,3.37658,7.8022,2.13689,0.0002839,0.0002839,0.0002839
219,123.499,1.3989,1.03438,1.05247,0,0,0,0,3.37658,7.8022,2.13689,0.0002806,0.0002806,0.0002806
220,124.043,1.46738,1.08022,1.13077,0,0,0,0,3.42717,7.69629,2.13827,0.0002773,0.0002773,0.0002773
221,124.556,1.62987,1.39852,1.07869,0,0,0,0,3.42717,7.69629,2.13827,0.000274,0.000274,0.000274
222,125.193,1.63561,1.29695,1.03168,0,0,0,0,3.47314,7.62729,2.14444,0.0002707,0.0002707,0.0002707
223,125.756,1.56603,1.14666,1.04239,0,0,0,0,3.47314,7.62729,2.14444,0.0002674,0.0002674,0.0002674
224,126.312,1.32108,1.24105,1.05517,0,0,0,0,3.48811,7.47681,2.12601,0.0002641,0.0002641,0.0002641
225,126.85,1.32752,0.94969,1.02042,0,0,0,0,3.48811,7.47681,2.12601,0.0002608,0.0002608,0.0002608
226,127.386,1.17231,0.85023,0.99428,0,0,0,0,3.60306,7.41409,2.09165,0.0002575,0.0002575,0.0002575
227,127.899,1.05956,0.80395,0.96214,0,0,0,0,3.60306,7.41409,2.09165,0.0002542,0.0002542,0.0002542
228,128.484,1.16839,0.83117,0.88226,0,0,0,0,3.68177,7.36338,2.05593,0.0002509,0.0002509,0.0002509
229,129.171,1.18489,0.90547,0.98679,0,0,0,0,3.68177,7.36338,2.05593,0.0002476,0.0002476,0.0002476
230,129.862,1.49432,1.00629,0.98831,0,0,0,0,3.90923,7.34601,1.96488,0.0002443,0.0002443,0.0002443
231,130.513,1.20075,1.02852,0.97157,0,0,0,0,3.90923,7.34601,1.96488,0.000241,0.000241,0.000241
232,131.085,1.73371,1.22612,1.29893,0,0,0,0,4.02785,7.65292,1.88319,0.0002377,0.0002377,0.0002377
233,131.641,1.26062,1.03293,0.95853,0,0,0,0,4.02785,7.65292,1.88319,0.0002344,0.0002344,0.0002344
234,132.22,1.34248,1.03027,0.98675,0,0,0,0,3.42309,6.69531,1.53711,0.0002311,0.0002311,0.0002311
235,132.752,1.33416,1.05679,1.03472,0,0,0,0,3.42309,6.69531,1.53711,0.0002278,0.0002278,0.0002278
236,133.324,1.59465,1.21062,1.06737,0,0,0,0,3.20624,6.35156,1.41355,0.0002245,0.0002245,0.0002245
237,133.883,1.20395,1.02314,1.01506,0,0,0,0,3.20624,6.35156,1.41355,0.0002212,0.0002212,0.0002212
238,134.453,1.18776,1.01687,0.94981,0,0,0,0,3.10627,6.1875,1.37746,0.0002179,0.0002179,0.0002179
239,134.981,1.38263,1.26231,1.04714,0,0,0,0,3.10627,6.1875,1.37746,0.0002146,0.0002146,0.0002146
240,135.533,1.53306,1.11206,1.04657,0,0,0,0,2.98457,5.84375,1.31657,0.0002113,0.0002113,0.0002113
241,136.07,1.63315,1.03538,1.08929,0,0,0,0,2.98457,5.84375,1.31657,0.000208,0.000208,0.000208
242,136.711,1.57695,1.11466,1.12906,0,0,0,0,2.89561,5.55859,1.27817,0.0002047,0.0002047,0.0002047
243,137.271,1.36971,0.92256,0.98211,0,0,0,0,2.89561,5.55859,1.27817,0.0002014,0.0002014,0.0002014
244,137.826,1.51029,1.20757,1.12369,0,0,0,0,2.85143,5.30078,1.2582,0.0001981,0.0001981,0.0001981
245,138.348,1.11873,0.86854,0.92529,0,0,0,0,2.85143,5.30078,1.2582,0.0001948,0.0001948,0.0001948
246,138.888,1.32631,1.16891,0.96502,0,0,0,0,2.90564,5.1875,1.2881,0.0001915,0.0001915,0.0001915
247,139.412,1.45249,1.07343,0.94176,0,0,0,0,2.90564,5.1875,1.2881,0.0001882,0.0001882,0.0001882
248,139.949,1.66097,1.34497,1.2332,0,0,0,0,2.7804,4.92969,1.2247,0.0001849,0.0001849,0.0001849
249,140.486,1.27157,1.01793,1.015,0,0,0,0,2.7804,4.92969,1.2247,0.0001816,0.0001816,0.0001816
250,141.021,1.4676,0.89578,1.03986,0,0,0,0,2.73565,4.75,1.19759,0.0001783,0.0001783,0.0001783
251,141.529,1.56401,1.31695,1.07343,0,0,0,0,2.73565,4.75,1.19759,0.000175,0.000175,0.000175
252,142.053,1.28284,0.92058,0.96793,0,0,0,0,2.67144,4.64062,1.16875,0.0001717,0.0001717,0.0001717
253,142.578,1.33139,1.27058,1.03006,0,0,0,0,2.67144,4.64062,1.16875,0.0001684,0.0001684,0.0001684
254,143.116,1.43692,1.0551,1.07577,0,0,0,0,2.65679,4.57812,1.1573,0.0001651,0.0001651,0.0001651
255,143.653,1.39617,1.08994,1.0334,0,0,0,0,2.65679,4.57812,1.1573,0.0001618,0.0001618,0.0001618
256,144.191,1.35104,0.97321,1.04642,0,0,0,0,2.61274,4.53125,1.13283,0.0001585,0.0001585,0.0001585
257,144.708,1.32972,1.05807,1.03358,0,0,0,0,2.61274,4.53125,1.13283,0.0001552,0.0001552,0.0001552
258,145.243,1.4117,1.12018,1.0945,0,0,0,0,2.59715,4.53906,1.1254,0.0001519,0.0001519,0.0001519
259,145.754,1.18296,0.88817,0.9601,0,0,0,0,2.59715,4.53906,1.1254,0.0001486,0.0001486,0.0001486
260,146.3,1.43563,1.06754,1.07639,0,0,0,0,2.60232,4.57031,1.12321,0.0001453,0.0001453,0.0001453
261,147.001,1.70336,1.50293,1.01482,0,0,0,0,2.60232,4.57031,1.12321,0.000142,0.000142,0.000142
262,147.889,1.64192,1.52116,1.08172,0,0,0,0,2.57663,4.60547,1.11102,0.0001387,0.0001387,0.0001387
263,148.493,1.49765,1.26705,0.9881,0,0,0,0,2.57663,4.60547,1.11102,0.0001354,0.0001354,0.0001354
264,149.058,1.29286,1.01912,1.01229,0,0,0,0,2.62075,4.76953,1.13682,0.0001321,0.0001321,0.0001321
265,149.604,1.55059,1.36946,1.05636,0,0,0,0,2.62075,4.76953,1.13682,0.0001288,0.0001288,0.0001288
266,150.149,1.32341,0.91173,1.06356,0,0,0,0,2.64974,4.89453,1.14751,0.0001255,0.0001255,0.0001255
267,150.665,1.437,0.8818,1.06203,0,0,0,0,2.64974,4.89453,1.14751,0.0001222,0.0001222,0.0001222
268,151.206,1.29257,1.15106,0.98373,0,0,0,0,2.66358,5,1.15523,0.0001189,0.0001189,0.0001189
269,151.712,1.60642,1.49206,1.11349,0,0,0,0,2.66358,5,1.15523,0.0001156,0.0001156,0.0001156
270,152.248,1.55674,1.52333,1.07547,0,0,0,0,2.64776,5.0625,1.14787,0.0001123,0.0001123,0.0001123
271,152.768,1.33937,1.06624,1.07522,0,0,0,0,2.64776,5.0625,1.14787,0.000109,0.000109,0.000109
272,153.298,1.23356,0.96633,0.9764,0,0,0,0,2.69398,5.28125,1.17596,0.0001057,0.0001057,0.0001057
273,153.813,1.4294,1.04026,0.94825,0,0,0,0,2.69398,5.28125,1.17596,0.0001024,0.0001024,0.0001024
274,154.373,1.13184,0.78809,0.92737,0,0,0,0,2.71239,5.4375,1.18239,9.91e-05,9.91e-05,9.91e-05
275,154.896,1.50664,1.34613,1.13705,0,0,0,0,2.71239,5.4375,1.18239,9.58e-05,9.58e-05,9.58e-05
276,155.443,1.26504,1.09139,1.02787,0,0,0,0,2.68552,5.5,1.17025,9.25e-05,9.25e-05,9.25e-05
277,155.967,1.51875,1.11268,1.00749,0,0,0,0,2.68552,5.5,1.17025,8.92e-05,8.92e-05,8.92e-05
278,156.521,1.46562,1.08202,0.95951,0,0,0,0,2.70204,5.625,1.1807,8.59e-05,8.59e-05,8.59e-05
279,157.064,1.60523,1.43206,1.29098,0,0,0,0,2.70204,5.625,1.1807,8.26e-05,8.26e-05,8.26e-05
280,157.602,1.47955,1.06091,1.02849,0,0,0,0,2.69105,5.70312,1.17116,7.93e-05,7.93e-05,7.93e-05
281,158.114,1.17295,0.77376,0.92177,0,0,0,0,2.69105,5.70312,1.17116,7.6e-05,7.6e-05,7.6e-05
282,158.734,1.34197,0.9467,1.00514,0,0,0,0,2.65052,5.73047,1.15393,7.27e-05,7.27e-05,7.27e-05
283,159.267,1.20042,0.93088,0.96518,0,0,0,0,2.65052,5.73047,1.15393,6.94e-05,6.94e-05,6.94e-05
284,159.807,1.33621,1.01166,0.937,0,0,0,0,2.72795,5.80078,1.19533,6.61e-05,6.61e-05,6.61e-05
285,160.328,1.18447,0.90851,0.95406,0,0,0,0,2.72795,5.80078,1.19533,6.28e-05,6.28e-05,6.28e-05
286,160.969,1.31603,0.89598,0.96617,0,0,0,0,2.70969,5.76172,1.18532,5.95e-05,5.95e-05,5.95e-05
287,161.491,1.31542,1.0385,0.92821,0,0,0,0,2.70969,5.76172,1.18532,5.62e-05,5.62e-05,5.62e-05
288,162.043,1.27337,0.8669,0.97925,0,0,0,0,2.76118,5.75391,1.20641,5.29e-05,5.29e-05,5.29e-05
289,162.572,1.29075,0.84721,0.9567,0,0,0,0,2.76118,5.75391,1.20641,4.96e-05,4.96e-05,4.96e-05
290,163.131,1.20676,0.7513,1.00045,0,0,0,0,2.75734,5.71094,1.2083,4.63e-05,4.63e-05,4.63e-05
291,165.448,1.34505,0.90115,1.08411,0,0,0,0,2.75734,5.71094,1.2083,4.3e-05,4.3e-05,4.3e-05
292,166.39,1.43746,1.0816,1.0174,0,0,0,0,2.67453,5.74609,1.16641,3.97e-05,3.97e-05,3.97e-05
293,167.102,1.09707,0.88601,1.02848,0,0,0,0,2.67453,5.74609,1.16641,3.64e-05,3.64e-05,3.64e-05
294,167.686,1.35744,0.96311,1.1375,0,0,0,0,2.5501,5.71094,1.10604,3.31e-05,3.31e-05,3.31e-05
295,168.24,1.23421,0.89058,0.99181,0,0,0,0,2.5501,5.71094,1.10604,2.98e-05,2.98e-05,2.98e-05
296,168.786,1.1035,0.87639,1.02077,0,0,0,0,2.49618,5.80078,1.08432,2.65e-05,2.65e-05,2.65e-05
297,169.306,1.14197,0.87461,0.98005,0,0,0,0,2.49618,5.80078,1.08432,2.32e-05,2.32e-05,2.32e-05
298,169.835,1.34191,1.06648,0.97513,0,0,0,0,2.4777,6.10156,1.07447,1.99e-05,1.99e-05,1.99e-05
299,170.356,1.2424,1.01589,1.01963,0,0,0,0,2.4777,6.10156,1.07447,1.66e-05,1.66e-05,1.66e-05
300,170.89,1.28154,0.84337,0.9698,0,0,0,0,2.48922,6.34766,1.07513,1.33e-05,1.33e-05,1.33e-05
